accuracy,latency,energy,avg energy edge (J),avg latency edge (ms),avg latency cloud (ms),avg latency transfer (ms),avg energy cloud (J),avg energy cloud gpu (J),utilization cloud cpu (%),utilization cloud gpu (%),utilization edge cpu (%),tensor size (KB),cpu-freq,layer,edge-accelerator,server-accelerator
0.605,96.405033445,69.9405687922386,0.4320314997581244,8.849122543,76.514545,11.041365901999995,69.50853729248047,4.92353105545044,1.7000000476837158,4.415999889373779,87.3,588.025390625,1800.0,0.0,off,True
0.605,98.924815636,70.64723514976087,0.4101517147022843,10.808972858,77.575471,10.540371778000008,70.2370834350586,4.992617130279541,1.7000000476837158,4.34499979019165,94.0,588.025390625,1200.0,0.0,off,True
0.605,98.579959225,70.99019443779568,0.4408627727566123,9.331650198,78.394075,10.85423402699999,70.54933166503906,5.046367168426514,1.7000000476837158,4.288000106811523,83.3,588.025390625,1800.0,0.0,off,True
0.605,96.159163855,68.65123322000215,0.3999133347482442,10.757354784,75.691509,9.710300071000006,68.2513198852539,4.888279914855957,1.7000000476837158,4.448999881744385,94.5,588.025390625,1200.0,0.0,off,True
0.605,96.863713152,71.34741167230334,0.4351344506236553,8.873430004000001,77.91207,10.078213147999987,70.91227722167969,5.004191875457764,1.7000000476837158,4.330999851226807,87.7,588.025390625,1800.0,0.0,off,True
0.605,98.996329128,70.37015078250678,0.4111511487177252,11.335062915,77.195918,10.465348213,69.95899963378906,4.97727108001709,1.7000000476837158,4.355000019073486,90.1,588.025390625,1200.0,0.0,off,True
0.605,97.431346782,68.85592084234955,0.4357395679354787,9.090422959,75.756051,12.584872822999998,68.42018127441406,4.891126155853272,1.7000000476837158,4.443999767303467,84.6,588.025390625,1800.0,0.0,off,True
0.609,160.023602695,67.57125414019758,0.8160508931272745,82.289533193,74.257203,3.476866501999993,66.75520324707031,4.468254089355469,1.7000000476837158,0.9959999918937684,25.1,98.0244140625,1600.0,17.0,max,True
0.603,443.5403510210001,2.2281326231296417,2.2281326231296417,443.540338465,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,800.0,22.0,std,False
0.603,433.948543992,2.4021049027768013,2.4021049027768013,433.948534047,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.609,125.577557765,65.57609507703505,0.6616968836756706,49.87965428,72.325768,3.372135484999987,64.91439819335938,4.3513288497924805,1.7000000476837158,0.9959999918937684,29.1,98.0244140625,1600.0,17.0,max,True
0.603,426.577311018,2.417781671127057,2.417781671127057,426.577300944,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1800.0,22.0,max,False
0.603,434.162330296,2.413101794613933,2.413101794613933,434.162320667,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,800.0,22.0,std,False
0.603,434.030310098,2.4076849361192467,2.4076849361192467,434.03030095,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,800.0,22.0,std,False
0.603,433.242405973,2.4069310269034503,2.4069310269034503,433.242395825,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,800.0,22.0,std,False
0.603,434.015056744,2.4079362301984903,2.4079362301984903,434.015046077,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.603,434.044522832,2.4080297253374456,2.4080297253374456,434.044512054,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.603,433.684754129,2.4082156548452023,2.4082156548452023,433.684743425,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,800.0,22.0,std,False
0.603,434.459154273,2.413351981453335,2.413351981453335,434.45914368,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,800.0,22.0,std,False
0.603,434.720133682,2.418426550108111,2.418426550108111,434.720123979,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,800.0,22.0,std,False
0.603,435.172435972,2.4230715516858936,2.4230715516858936,435.17242625,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,800.0,22.0,std,False
0.603,435.321721876,2.424606031430066,2.424606031430066,435.321712228,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,800.0,22.0,std,False
0.603,433.955248029,2.4093552179967404,2.4093552179967404,433.955238529,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.603,433.318953255,2.4039344556167603,2.4039344556167603,433.31894457,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,800.0,22.0,std,False
0.603,434.672636056,2.4205191333614464,2.4205191333614464,434.672626612,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,800.0,22.0,std,False
0.603,433.815675479,2.4080728884283897,2.4080728884283897,433.815666701,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,800.0,22.0,std,False
0.603,433.486800776,2.407507627495086,2.407507627495086,433.486792091,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.603,434.519587303,2.4170747536665087,2.4170747536665087,434.51957743300005,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,800.0,22.0,std,False
0.603,433.470238939,2.407758498349917,2.407758498349917,433.470228699,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.603,434.108419744,2.4095022361245872,2.4095022361245872,434.108409911,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.603,442.253880422,2.447943408127713,2.447943408127713,442.2538707,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.603,435.041263399,2.4205602139562843,2.4205602139562843,435.041252955,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,800.0,22.0,std,False
0.603,433.71035832,2.4108857426812884,2.4108857426812884,433.710349246,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,800.0,22.0,std,False
0.603,442.269787969,2.499575074275601,2.499575074275601,442.269778321,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,1800.0,22.0,max,False
0.603,433.52771766,2.404344809699297,2.404344809699297,433.527708012,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.603,433.622739719,2.4079792771988155,2.4079792771988155,433.622729719,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,800.0,22.0,std,False
0.603,434.761136898,2.416424283341265,2.416424283341265,434.761126806,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,800.0,22.0,std,False
0.605,98.915536499,68.02404009371439,0.3155363705698609,10.682218417,75.099328,13.133990081999997,67.70850372314453,4.856579780578613,1.7000000476837158,4.484000205993652,96.1,588.025390625,1200.0,0.0,off,True
0.609,125.211185777,64.86843886271707,0.6553880204319118,50.15738753,71.78877,3.265028247000004,64.21305084228516,4.332245826721191,1.7000000476837158,0.9959999918937684,28.8,98.0244140625,1600.0,17.0,max,True
0.605,94.710726579,68.56910765211587,0.3338018659830689,9.192191657,75.28952,10.229014922000005,68.23530578613281,4.869032859802246,1.7000000476837158,4.453000068664551,84.3,588.025390625,1800.0,0.0,off,True
0.603,425.62504328,2.4089009363403084,2.4089009363403084,425.625033539,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1800.0,22.0,max,False
0.603,434.093655906,2.411844613304007,2.411844613304007,434.093647128,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,800.0,22.0,std,False
0.605,95.022989778,67.0747888186639,0.3038690188592195,10.810528159,73.722184,10.490277618999995,66.77091979980469,4.771242141723633,1.7000000476837158,4.538000106811523,94.8,588.025390625,1200.0,0.0,off,True
0.603,445.073507101,2.2365548170544383,2.2365548170544383,445.07349386,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,800.0,22.0,std,False
0.605,96.887686904,69.23125586843322,0.3410352263433814,10.612861282,75.740376,10.534449622000013,68.89022064208984,4.894497871398926,1.7000000476837158,4.448999881744385,80.8,588.025390625,1800.0,0.0,off,True
0.603,425.380959597,2.4138920792418723,2.4138920792418723,425.380949579,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,1800.0,22.0,max,False
0.603,433.634778785,2.403749768093002,2.403749768093002,433.6347687110001,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.605,96.752492246,69.22827299702288,0.3099532948744535,10.787265812,76.128787,9.836439434,68.91831970214844,4.9139909744262695,1.7000000476837158,4.427000045776367,94.5,588.025390625,1200.0,0.0,off,True
0.609,125.954484822,66.45554671591044,0.6587785274338842,49.860218947,72.73072,3.3635458749999856,65.79676818847656,4.382530212402344,1.7000000476837158,0.9959999918937684,29.4,98.0244140625,1600.0,17.0,max,True
0.605,93.342718792,67.60563463319929,0.3296870623985052,9.312587767,74.318139,9.711992025,67.27594757080078,4.808684825897217,1.7000000476837158,4.495999813079834,84.7,588.025390625,1800.0,0.0,off,True
0.603,425.389193671,2.4084685015622376,2.4084685015622376,425.389185153,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,1800.0,22.0,max,False
0.603,434.184710521,2.40993652261672,2.40993652261672,434.184700707,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,800.0,22.0,std,False
0.605,96.378926938,68.60871189102211,0.3086401747135162,10.735816919,75.818448,9.824662018999987,68.3000717163086,4.885611057281494,1.7000000476837158,4.436999797821045,94.7,588.025390625,1200.0,0.0,off,True
0.609,125.990231434,65.69735083783509,0.6594174882257104,50.150592425,72.370857,3.4687820089999946,65.03793334960938,4.35723876953125,1.7000000476837158,0.9959999918937684,29.3,98.0244140625,1600.0,17.0,max,True
0.605,93.429991603,67.54243427746562,0.3304362916257738,8.738654565,74.253743,10.437594038,67.21199798583984,4.800148963928223,1.7000000476837158,4.53000020980835,88.5,588.025390625,1800.0,0.0,off,True
0.603,425.26872602,2.409956640317571,2.409956640317571,425.26871539,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1800.0,22.0,max,False
0.603,434.761046298,2.4174357475816723,2.4174357475816723,434.761036872,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,800.0,22.0,std,False
0.605,127.012226871,68.57483984459947,0.3990128182322741,10.65017823,75.512899,40.84914964100001,68.17582702636719,4.873600006103516,1.7000000476837158,4.446000099182129,94.9,588.025390625,1200.0,0.0,off,True
0.603,443.600080441,2.2266929992793085,2.2266929992793085,443.600066108,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,800.0,22.0,std,False
0.605,96.378949744,69.03830602844982,0.3397586651685715,10.543023521,76.006971,9.828955223000008,68.69854736328125,4.902638912200928,1.7000000476837158,4.427000045776367,89.5,588.025390625,1800.0,0.0,off,True
0.603,426.422372072,2.4103422232394576,2.4103422232394576,426.422362183,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,1800.0,22.0,max,False
0.603,433.989109812,2.413247186979306,2.413247186979306,433.989100886,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,800.0,22.0,std,False
0.605,105.000161761,67.35387423848648,0.3341446242286682,20.926819906,74.12389,9.949451854999992,67.01972961425781,4.786712169647217,1.7000000476837158,4.52899980545044,94.7,588.025390625,1200.0,0.0,off,True
0.603,443.397273135,2.2268440695558427,2.2268440695558427,443.397259302,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,800.0,22.0,std,False
0.605,95.306970425,68.85593059149795,0.3354990729432583,9.403530556,75.992844,9.910595869000003,68.52043151855469,4.891128063201904,1.7000000476837158,4.422999858856201,81.9,588.025390625,1800.0,0.0,off,True
0.603,442.26312704,2.493974256560218,2.493974256560218,442.263117633,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,1800.0,22.0,max,False
0.603,433.474641064,2.405666063952208,2.405666063952208,433.474631249,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.605,95.961322051,68.32736487643906,0.30729193942734,10.622802447,75.713322,9.625197603999991,68.02007293701172,4.875514030456543,1.7000000476837158,4.456999778747559,94.8,588.025390625,1200.0,0.0,off,True
0.603,442.773091091,2.224735669316328,2.224735669316328,442.773078072,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,800.0,22.0,std,False
0.605,93.277404442,67.05814658740167,0.3296996269524455,9.297322321,74.232762,9.747320121000016,66.72844696044922,4.791048049926758,1.7000000476837158,4.526999950408936,83.0,588.025390625,1800.0,0.0,off,True
0.603,426.868758019,2.4215228403826714,2.4215228403826714,426.868748482,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,1800.0,22.0,max,False
0.603,434.255010574,2.413698094294167,2.413698094294167,434.255001203,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,800.0,22.0,std,False
0.605,95.921761405,68.44700365332054,0.3067067172853827,10.818373623,75.317631,9.785756781999993,68.14029693603516,4.84393310546875,1.7000000476837158,4.4629998207092285,95.0,588.025390625,1200.0,0.0,off,True
0.603,444.630950178,2.2326461383046627,2.2326461383046627,444.630936456,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,800.0,22.0,std,False
0.605,95.151810314,68.54829045581864,0.3359720354084848,9.292055429,75.821052,10.038702885000006,68.21231842041016,4.880015850067139,1.7000000476837158,4.443999767303467,83.6,588.025390625,1800.0,0.0,off,True
0.603,426.058321678,2.408651386714863,2.408651386714863,426.058312104,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,1800.0,22.0,max,False
0.603,433.430443817,2.404939869462335,2.404939869462335,433.430434039,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.605,95.575230171,67.67871636035696,0.3063561308647751,10.972040753,74.479621,10.123568418000003,67.37236022949219,4.796814918518066,1.7000000476837158,4.5229997634887695,93.9,588.025390625,1200.0,0.0,off,True
0.603,445.011758067,2.234768232765078,2.234768232765078,445.011652142,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,800.0,22.0,std,False
0.605,94.227292536,67.46879042767159,0.3337730326520562,9.27423649,74.313376,10.639680045999995,67.13501739501953,4.789578914642334,1.7000000476837158,4.510000228881836,84.4,588.025390625,1800.0,0.0,off,True
0.605,96.458766616,68.51559936982567,0.2756549118178487,10.959495127,75.451931,10.047340488999993,68.23994445800781,4.857119083404541,1.7000000476837158,4.456999778747559,93.5,588.025390625,1200.0,0.0,off,True
0.603,443.132069814,2.2214410403486844,2.2214410403486844,443.132056962,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,800.0,22.0,std,False
0.605,95.294034811,68.7384039806054,0.3348929332421184,9.507971619,75.66275,10.123313191999998,68.40351104736328,4.87847900390625,1.7000000476837158,4.434000015258789,81.0,588.025390625,1800.0,0.0,off,True
0.603,426.33136298,2.420999021461594,2.420999021461594,426.33135272,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,1800.0,22.0,max,False
0.603,433.386829588,2.404282787569988,2.404282787569988,433.386819718,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.605,95.081676477,67.35785308821592,0.3046075437823295,10.737599986,74.656243,9.687833491000006,67.0532455444336,4.818765163421631,1.7000000476837158,4.506999969482422,93.8,588.025390625,1200.0,0.0,off,True
0.603,430.111036251,2.263330787197244,2.263330787197244,430.111025214,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1200.0,22.0,max,False
0.605,94.328422691,68.48273085111103,0.3337287759157181,8.895882712999999,75.219492,10.213047977999992,68.14900207519531,4.851521015167236,1.7000000476837158,4.477000236511231,87.0,588.025390625,1800.0,0.0,off,True
0.603,426.541975181,2.4182713853390574,2.4182713853390574,426.541965033,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,1800.0,22.0,max,False
0.603,433.87895128,2.409672075528622,2.409672075528622,433.878941373,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,800.0,22.0,std,False
0.605,96.099095329,68.64551680230237,0.307824541560173,10.685530306,75.364342,10.049223022999996,68.33769226074219,4.856595993041992,1.7000000476837158,4.4670000076293945,94.1,588.025390625,1200.0,0.0,off,True
0.609,125.467909005,65.5407433149234,0.6569389936343432,49.938999457,72.257988,3.270921548000004,64.88380432128906,4.350557804107666,1.7000000476837158,0.9959999918937684,29.4,98.0244140625,1600.0,17.0,max,True
0.605,96.783873734,69.1743030720978,0.3408680135040521,10.568152073,75.987987,10.227734661,68.83343505859375,4.898009777069092,1.7000000476837158,4.431000232696533,87.8,588.025390625,1800.0,0.0,off,True
0.603,425.912096034,2.4088039292003867,2.4088039292003867,425.912086349,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,1800.0,22.0,max,False
0.603,433.320072436,2.4064484264022705,2.4064484264022705,433.320063103,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,800.0,22.0,std,False
0.605,96.529497976,67.89408386478377,0.3091534448618889,11.12226111,74.722389,10.684847865999998,67.58493041992188,4.816682815551758,1.7000000476837158,4.497000217437744,91.1,588.025390625,1200.0,0.0,off,True
0.603,444.906759466,2.235382815048564,2.235382815048564,444.906745781,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0.0,800.0,22.0,std,False
0.605,95.182237075,67.77299649565258,0.335702489304924,10.5188404,74.830972,9.832424675,67.43729400634766,4.821290969848633,1.7000000476837158,4.493000030517578,82.3,588.025390625,1800.0,0.0,off,True
0.603,425.730539251,2.409872777593756,2.409872777593756,425.730528862,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1800.0,22.0,max,False
0.603,434.253417469,2.413787174401844,2.413787174401844,434.253406507,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,800.0,22.0,std,False
0.605,106.302775985,68.61023675893021,0.3376613805122375,20.942982936,75.340233,10.019560048999992,68.27257537841797,4.851710796356201,1.7000000476837158,4.4629998207092285,93.5,588.025390625,1200.0,0.0,off,True
0.603,443.013662706,2.2238730217106464,2.2238730217106464,443.013649836,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,800.0,22.0,std,False
0.605,94.645680952,68.64876665102842,0.3336039923370242,8.760703953,76.006753,9.878223999,68.3151626586914,4.886134147644043,1.7000000476837158,4.429999828338623,88.4,588.025390625,1800.0,0.0,off,True
0.603,425.84516350700005,2.4132871737773423,2.4132871737773423,425.845153767,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1800.0,22.0,max,False
0.603,433.420343346,2.4057255705800773,2.4057255705800773,433.420333531,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
0.605,97.55534751,68.73580775728955,0.3120330380512714,10.806388641000002,76.399126,10.34983286900001,68.42377471923828,4.905731201171875,1.7000000476837158,4.422999858856201,93.8,588.025390625,1200.0,0.0,off,True
0.609,125.410205454,65.33720740025574,0.658870303087771,49.904487578,71.886679,3.619038875999992,64.67833709716797,4.310362815856934,1.7000000476837158,0.996999979019165,29.0,98.0244140625,1600.0,17.0,max,True
0.605,93.282492527,67.11413845367126,0.3293484146087646,9.012864103,74.424749,9.844879423999984,66.7847900390625,4.790921211242676,1.7000000476837158,4.5,86.0,588.025390625,1800.0,0.0,off,True
0.603,426.683801198,2.420818632517684,2.420818632517684,426.683791384,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,1800.0,22.0,max,False
0.603,433.629754388,2.407666984670329,2.407666984670329,433.629745295,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,800.0,22.0,std,False
0.605,96.418606561,68.07322782860162,0.3084725795781851,10.661848305,75.51099,10.245768256000003,67.76475524902344,4.845438957214356,1.7000000476837158,4.456999778747559,94.4,588.025390625,1200.0,0.0,off,True
0.603,502.743152501,2.4837842790234803,2.4837842790234803,502.74313926,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,800.0,22.0,std,False
0.605,96.24153062,68.25838608974479,0.3390745663072944,10.2412316,75.835374,10.164925019999998,67.9193115234375,4.863833904266357,1.7000000476837158,4.429999828338623,75.7,588.025390625,1800.0,0.0,off,True
0.603,434.286651501,2.4038190660099987,2.4038190660099987,434.286642187,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,800.0,22.0,std,False
0.603,443.605761618,2.2279379290842174,2.2279379290842174,443.605748581,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,800.0,22.0,std,False
0.605,96.196794287,68.45753362007164,0.3391483051302313,10.554788878,75.294362,10.347643409,68.1183853149414,4.82719087600708,1.7000000476837158,4.474999904632568,90.0,588.025390625,1800.0,0.0,off,True
0.603,425.327479146,2.412006639415157,2.412006639415157,425.327469998,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,1800.0,22.0,max,False
0.603,433.459085598,2.4069815653881435,2.4069815653881435,433.459075598,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,800.0,22.0,std,False
