layer,img,client,server,network,total
4,69,17.1911,91.978,6.191642,115.360742
4,70,17.669929,84.6087,7.182901,109.46153
4,71,16.274996,88.4949,9.409225,114.179121
4,72,17.816984,85.59,6.301268,109.708252
4,73,17.337081,81.7375,6.030931,105.105512
4,74,17.871836,89.3379,8.071251,115.280987
4,75,17.095897,86.442,5.968524,109.506421
4,76,30.531807,85.4325,6.144346,122.108653
4,77,17.629967,84.0088,6.044836,107.683603
4,78,17.413562,82.6366,6.024047,106.074209
4,79,17.202748,81.7761,5.963129,104.941977
4,80,18.035724,81.3189,5.862371,105.216995
4,81,16.968566,85.6011,5.748915,108.318581
4,82,17.291748,83.3605,5.993475,106.645723
4,83,17.799689,88.6467,6.066493,112.512882
4,84,17.775003,81.6293,6.637186,106.041489
4,85,16.37157,82.5064,5.999306,104.877276
4,86,16.609106,85.974,35.600863,138.183969
4,87,16.423404,91.6165,8.631555,116.671459
4,88,16.513125,84.4134,6.001217,106.927742
4,89,16.888326,88.0955,6.106697,111.090523
4,90,17.794522,79.1052,5.85922,102.758942
4,91,17.025566,86.5316,6.012574,109.56974
4,92,17.541024,84.3706,5.854723,107.766347
4,93,16.971788,82.1506,5.964222,105.08661
4,94,17.185805,86.6665,5.850749,109.703054
4,95,17.409525,86.3125,5.799216,109.521241
4,96,21.290123,86.2865,5.730772,113.307395
4,97,16.269776,97.557,8.786341,122.613117
4,98,26.451138,84.8264,5.762124,117.039662
4,99,17.344989,82.3437,5.810381,105.49907
5,0,28.86586,3031.608,14.831265,3075.305125
5,1,21.481884,172.6781,20.027004,214.186988
5,2,18.863682,86.8574,6.134522,111.855604
5,3,18.212058,94.1124,6.035798,118.360256
5,4,18.014633,80.638,5.840493,104.493126
5,5,18.90057,89.0972,15.364407,123.362177
5,6,16.714569,82.8777,7.044116,106.636385
5,7,17.620785,83.8085,6.092131,107.521416
5,8,16.69333,84.7737,6.160555,107.627585
5,9,19.075144,82.228,6.015017,107.318161
5,10,17.421972,84.9991,15.145081,117.566153
5,11,32.496721,83.7068,6.064797,122.268318
5,12,16.438961,86.3369,6.053417,108.829278
5,13,42.252533,79.9432,6.145982,128.341715
5,14,22.299192,88.7959,5.988749,117.083841
5,15,26.677972,81.8332,6.051726,114.562898
5,16,16.619182,82.5205,5.953905,105.093587
5,17,16.992309,86.4085,6.08991,109.490719
5,18,20.940573,84.9695,5.843979,111.754052
5,19,17.727192,85.5719,5.955388,109.25448
5,20,17.608729,82.7594,5.970781,106.33891
5,21,18.594111,82.1632,6.491019,107.24833
5,22,17.376621,84.2435,6.120964,107.741085
5,23,17.756006,83.4253,5.947709,107.129015
5,24,35.992824,92.6234,10.319242,138.935466
5,25,24.804469,81.3022,6.182863,112.289532
5,26,23.483591,88.2742,5.892625,117.650416
5,27,16.386796,86.7941,5.961737,109.142633
5,28,17.01492,79.8121,5.967606,102.794626
5,29,16.575497,90.0997,6.203441,112.878638
5,30,17.844173,95.4357,7.664536,120.944409
5,31,16.779292,86.5446,6.174533,109.498425
5,32,18.73798,81.6714,5.937181,106.346561
5,33,17.661655,77.0386,5.943444,100.643699
5,34,16.793181,84.0311,5.968241,106.792522
5,35,26.883416,82.1916,7.911685,116.986701
5,36,16.739941,81.3897,5.822664,103.952305
5,37,16.471092,91.0925,6.071081,113.634673
5,38,16.813941,85.4149,5.900246,108.129087
5,39,16.307241,90.5419,9.44601,116.295151
5,40,16.394796,89.3072,5.882304,111.5843
5,41,16.234316,82.5588,6.244106,105.037222
5,42,16.490296,79.8743,5.946575,102.311171
5,43,16.394667,82.3455,5.983579,104.723746
5,44,27.497023,99.5985,10.040725,137.136248
5,45,16.522202,80.5764,6.090432,103.189034
5,46,16.705312,88.7731,9.089422,114.567834
5,47,16.81896,84.4645,5.8426,107.12606
5,48,16.560425,83.9336,5.899522,106.393547
5,49,16.381704,85.0286,7.440354,108.850658
5,50,16.132113,85.6804,6.727572,108.540085
5,51,16.329982,90.3498,5.864939,112.544721
5,52,15.688561,82.2172,6.267064,104.172825
5,53,16.045799,79.6351,6.035686,101.716585
5,54,16.314908,76.0478,5.89009,98.252798
5,55,15.777931,91.6671,9.899413,117.344444
5,56,15.814523,86.5889,5.943407,108.34683
5,57,16.218687,86.1795,5.898384,108.296571
5,58,20.057156,80.7001,5.916531,106.673787
5,59,17.022366,79.6242,5.962902,102.609468
5,60,17.893544,81.3901,6.155227,105.438871
5,61,16.673721,103.8427,6.064693,126.581114
5,62,26.496329,92.5837,6.04906,125.129089
5,63,16.481518,86.1238,5.98903,108.594348
5,64,17.147235,91.3779,5.999,114.524135
5,65,18.166468,92.5053,7.395432,118.0672
5,66,20.150545,87.5746,6.480011,114.205156
5,67,16.924737,95.4545,7.977667,120.356904
5,68,17.058625,96.2514,5.921906,119.231931
5,69,18.66128,82.7906,5.977166,107.429046
5,70,20.320525,80.9142,5.8536,107.088325
5,71,17.298605,82.3016,6.25726,105.857465
5,72,17.052088,208.4575,8.091206,233.600794
5,73,17.523436,148.1867,8.703049,174.413185
5,74,17.571954,118.6912,8.397153,144.660307
5,75,20.223137,142.8935,13.298311,176.414948
5,76,16.853979,118.0358,10.952337,145.842116
5,77,17.496308,87.7344,6.131179,111.361887
5,78,17.9481,93.7436,8.248749,119.940449
5,79,17.326642,91.8578,5.959359,115.143801
5,80,18.012563,90.8588,6.609622,115.480985
5,81,17.550381,99.9878,6.116924,123.655105
