layer,img,client,server,network,total
2,46,29.007142,174.4119,15.954029,219.373071
2,47,29.285584,195.0398,18.611871,242.937255
2,48,28.382148,163.9348,16.511832,208.82878
2,49,28.697238,200.7849,14.063554,243.545692
2,50,28.967328,215.4385,15.654552,260.06038
2,51,28.697293,222.8111,10.221653,261.730046
2,52,28.908236,171.0488,10.106176,210.063212
2,53,29.24638,329.761,19.59991,378.60729
2,54,28.959346,225.2973,9.970632,264.227278
2,55,28.431445,193.9147,10.440408,232.786553
2,56,29.615264,162.6017,31.050305,223.267269
2,57,29.037512,157.5344,9.881876,196.453788
2,58,28.06069,169.5343,14.629069,212.224059
2,59,28.770607,159.131,10.011406,197.913013
2,60,28.494129,182.362,16.997923,227.854052
2,61,28.916791,176.1666,14.6179,219.701291
2,62,27.723489,205.7942,20.964439,254.482128
2,63,29.017994,207.9084,20.015707,256.942101
2,64,29.266528,298.5434,20.272461,348.082389
2,65,29.022901,217.8231,10.695187,257.541188
2,66,28.473629,184.0183,9.947072,222.439001
2,67,29.018253,201.3343,10.639633,240.992186
2,68,28.947735,189.2999,22.946826,241.194461
2,69,28.470314,167.0828,14.087678,209.640792
2,70,29.211862,180.7163,17.518267,227.446429
2,71,28.322816,184.2894,17.734421,230.346637
2,72,28.761367,177.5058,24.93633,231.203497
2,73,29.018531,175.6958,17.311417,222.025748
2,74,28.609794,161.5858,12.08439,202.279984
2,75,28.651312,166.357,20.19277,215.201082
2,76,28.672794,182.072,19.545936,230.29073
2,77,28.628794,184.5167,21.948202,235.093696
2,78,29.121123,203.7062,23.751396,256.578719
2,79,29.196714,191.414,14.673091,235.283805
2,80,27.729138,212.0707,17.986441,257.786279
2,81,27.548825,178.9521,9.935718,216.436643
2,82,29.375193,178.6941,10.260496,218.329789
2,83,29.006531,284.1791,11.532593,324.718224
2,84,28.695628,209.4372,10.097632,248.23046
2,85,29.011753,223.9518,19.601636,272.565189
2,86,28.290298,206.1063,17.964185,252.360783
2,87,28.329779,166.2942,15.124979,209.748958
2,88,28.523629,186.5769,11.635742,226.736271
