layer,img,client,server,network,total
3,31,45.072109,321.0475,10.206477,376.326086
3,32,35.406705,313.4145,10.539587,359.360792
3,33,36.993893,332.6253,10.712169,380.331362
3,34,79.261974,317.1768,12.800431,409.239205
3,35,43.774678,310.5347,10.345287,364.654665
3,36,36.028717,332.731,10.117363,378.87708
3,37,35.795719,316.8807,10.12093,362.797349
3,38,36.584934,328.3226,10.30197,375.209504
3,39,53.212862,337.2743,19.518646,410.005808
3,40,34.913469,328.8575,10.04729,373.818259
3,41,33.136913,334.173,9.990312,377.300225
3,42,59.324116,367.8981,10.704796,437.927012
3,43,34.747118,383.7328,13.772039,432.251957
3,44,54.855234,351.5162,10.081772,416.453206
3,45,36.809006,317.3461,10.265931,364.421037
3,46,38.318084,315.021,10.124223,363.463307
3,47,63.32878,313.6149,12.460128,389.403808
3,48,79.482064,330.466,12.874172,422.822236
3,49,35.831978,334.2612,19.121779,389.214957
3,50,41.592643,331.6448,61.010438,434.247881
3,51,49.12355,317.496,10.49686,377.11641
3,52,35.344094,316.3138,10.036743,361.694637
3,53,36.587415,308.6717,10.428564,355.687679
3,54,36.954374,335.6393,10.096144,382.689818
3,55,34.981597,309.0066,9.881943,353.87014
3,56,64.206586,351.2356,10.385668,425.827854
3,57,31.723463,324.3429,16.367185,372.433548
3,58,58.439162,313.2077,10.209242,381.856104
3,59,32.913896,323.2721,10.065466,366.251462
3,60,36.337047,317.7759,10.20209,364.315037
3,61,35.214503,316.4445,10.609609,362.268612
3,62,74.035766,323.4466,10.972159,408.454525
3,63,61.237134,316.3669,19.12444,396.728474
3,64,37.72407,312.1957,9.92444,359.84421
3,65,34.364326,321.0957,11.395392,366.855418
3,66,37.577572,325.2091,9.851171,372.637843
3,67,35.383205,335.6382,10.272888,381.294293
3,68,40.945279,338.4622,13.037908,392.445387
3,69,31.528354,336.3074,9.878483,377.714237
3,70,33.740351,324.4609,10.297744,368.498995
3,71,35.454963,318.6464,10.413227,364.51459
3,72,45.132756,323.5458,10.002967,378.681523
3,73,57.520744,326.6052,10.227256,394.3532
3,74,51.729802,319.1362,9.91087,380.776872
3,75,32.605084,317.6969,9.903129,360.205113
3,76,52.761237,340.395,13.508954,406.665191
3,77,81.195991,327.6021,13.159929,421.95802
3,78,35.084004,327.5051,9.958683,372.547787
3,79,62.708952,331.5473,10.238941,404.495193
3,80,32.630584,317.6746,10.047113,360.352297
3,81,33.267726,324.9882,10.152477,368.408403
3,82,43.56305,316.9815,10.101534,370.646084
3,83,41.682531,320.4866,9.824161,371.993292
3,84,48.048727,332.6219,10.266218,390.936845
3,85,32.359476,335.5385,10.182404,378.08038
3,86,41.085777,311.3051,9.99388,362.384757
3,87,31.068785,325.1333,10.210541,366.412626
3,88,38.040123,312.3019,10.086421,360.428444
3,89,40.176435,405.1709,10.058926,455.406261
3,90,39.443534,335.3519,12.630111,387.425545
3,91,52.239759,313.7006,11.128308,377.068667
3,92,80.810032,349.6135,14.549184,444.972716
3,93,33.904812,402.4947,10.001672,446.401184
3,94,40.629338,333.254,16.01298,389.896318
3,95,42.460819,329.2494,10.259473,381.969692
3,96,41.623958,340.3105,9.923915,391.858373
3,97,41.899992,326.5339,10.313166,378.747058
3,98,36.470638,318.2732,10.062783,364.806621
3,99,38.194362,321.8972,10.029822,370.121384
4,0,69.155129,581.5632,26.422231,677.14056
4,1,111.970444,304.619,23.554874,440.144318
4,2,60.867951,293.4752,25.011288,379.354439
4,3,52.570552,331.7626,21.187454,405.520606
4,4,68.793633,302.8843,20.971931,392.649864
4,5,62.404825,302.7255,20.800049,385.930374
4,6,53.997131,298.4289,20.652656,373.078687
4,7,73.51353,304.6643,20.819229,398.997059
4,8,58.442938,307.2741,20.891569,386.608607
4,9,70.65628,315.3484,21.103909,407.108589
4,10,60.894359,298.6315,20.788904,380.314763
4,11,54.085407,294.107,21.196593,369.389
4,12,78.257131,328.5574,21.110741,427.925272
4,13,66.584135,332.1267,20.825464,419.536299
4,14,98.340673,325.0171,22.747967,446.10574
4,15,70.615985,291.9437,20.526921,383.086606
4,16,66.261046,331.0062,25.902128,423.169374
4,17,53.33986,296.9081,20.999745,371.247705
4,18,57.963721,310.096,20.930251,388.989972
4,19,53.686819,306.146,21.141474,380.974293
4,20,53.858503,323.2059,20.764556,397.828959
4,21,62.371474,299.4443,21.337257,383.153031
4,22,53.865243,310.5418,20.893318,385.300361
4,23,53.291711,308.8554,22.884677,385.031788
4,24,52.560293,319.0321,20.616991,392.209384
4,25,57.184099,299.7388,21.016294,377.939193
4,26,74.731332,300.7364,21.337144,396.804876
4,27,105.847523,313.0879,23.028856,441.964279
4,28,64.811356,297.8807,26.546246,389.238302
4,29,85.106914,309.353,23.859693,418.319607
4,30,65.009243,297.2428,20.987912,383.239955
4,31,52.694384,314.5848,21.263588,388.542772
4,32,82.949306,310.4008,21.949641,415.299747
4,33,64.65958,312.1012,22.082205,398.842985
4,34,58.593382,317.0648,21.394544,397.052726
4,35,61.508037,304.3198,21.578446,387.406283
4,36,62.020033,310.8583,21.950192,394.828525
4,37,71.535086,314.3997,21.546835,407.481621
4,38,59.132339,297.1584,21.480714,377.771453
4,39,79.396359,331.1711,22.22078,432.788239
4,40,124.18573,300.7747,23.668579,448.629009
4,41,58.230199,314.749,20.481042,393.460241
4,42,68.464895,305.3641,21.281879,395.110874
4,43,71.887138,314.0492,21.309396,407.245734
4,44,57.87237,306.7476,20.973146,385.593116
4,45,77.319935,334.877,22.67345,434.870385
4,46,62.270177,320.1159,20.87188,403.257957
4,47,62.759877,322.4974,20.481823,405.7391
4,48,99.852452,315.8191,23.022701,438.694253
4,49,63.931939,342.8791,20.75816,427.569199
4,50,74.199208,319.3381,21.800679,415.337987
4,51,61.803015,296.9619,20.769,379.533915
4,52,56.243922,316.3348,20.892295,393.471017
4,53,113.527724,303.68,30.995658,448.203382
4,54,58.661602,315.7021,21.546865,395.910567
4,55,66.266509,316.0021,20.868257,403.136866
4,56,81.313544,300.8876,21.374311,403.575455
4,57,58.708028,311.947,21.280412,391.93544
4,58,52.892975,317.4739,21.887729,392.254604
4,59,62.608285,322.8066,20.731932,406.146817
4,60,74.285947,326.6624,20.793778,421.742125
4,61,64.184159,298.2985,20.809367,383.292026
4,62,86.31705,320.9942,27.429302,434.740552
4,63,62.105642,312.4182,20.961007,395.484849
4,64,64.621044,304.718,20.750915,390.089959
4,65,52.100168,303.691,21.349549,377.140717
4,66,114.615269,301.0157,31.906345,447.537314
4,67,98.426207,319.9274,21.778835,440.132442
4,68,52.049798,298.79,20.774418,371.614216
4,69,58.731787,309.6716,21.775496,390.178883
4,70,67.438145,304.3651,20.841576,392.644821
4,71,66.983594,302.4426,20.961372,390.387566
4,72,67.792789,314.6772,21.228611,403.6986
4,73,64.223436,311.719,20.883103,396.825539
4,74,52.77868,328.435,20.90764,402.12132
4,75,58.631936,317.9489,21.59456,398.175396
4,76,57.930813,302.9472,20.567363,381.445376
4,77,82.047573,299.9361,20.993452,402.977125
4,78,65.351906,313.5606,21.364294,400.2768
4,79,99.553325,313.0882,21.309088,433.950613
4,80,61.161522,307.3774,20.322621,388.861543
4,81,57.882869,314.5099,20.701398,393.094167
4,82,61.495278,298.8955,20.811675,381.202453
4,83,57.89261,311.8955,20.996414,390.784524
4,84,51.279601,311.5986,20.720839,383.59904
4,85,63.586387,316.1544,21.206211,400.946998
4,86,75.611341,313.5399,21.020683,410.171924
4,87,67.524644,301.5542,20.984817,390.063661
4,88,70.180932,342.8041,21.001062,433.986094
